id_amending,name,date_enacted,year_enacted
C2004A04456,Law and Justice Legislation Amendment Act (No. 3) 1992,1992-12-11,1992
C2004A04434,Law and Justice Legislation Amendment Act (No. 4) 1992,1992-12-07,1992
C2004A04388,Local Government (Financial Assistance) Amendment Act 1992,1992-06-30,1992
C2004A04517,Medicare Agreements Act 1992,1992-12-24,1992
C2004A04446,Medicare Levy Amendment Act 1992,1992-12-11,1992
C2004A04448,Medicare Levy Amendment Act (No. 2) 1992,1992-12-11,1992
C2004A04315,Migration Amendment Act 1992,1992-05-06,1992
C2004A04375,Migration Amendment Act (No. 2) 1992,1992-06-30,1992
C2004A04376,Migration Amendment Act (No. 3) 1992,1992-06-30,1992
C2004A04526,Migration Amendment Act (No. 4) 1992,1992-12-24,1992
C2004A04466,Migration Laws Amendment Act 1992,1992-12-16,1992
C2004A04467,Migration Laws Amendment Act (No. 2) 1992,1992-12-16,1992
C2004A04504,Migration (Offences and Undesirable Persons) Amendment Act 1992,1992-12-24,1992
C2004A04475,Migration Reform Act 1992,1992-12-07,1992
C2004A04341,Ministers of State Amendment Act 1992,1992-06-17,1992
C2004A04335,National Crime Authority Amendment Act 1992,1992-06-11,1992
C2004A04491,National Health Amendment Act 1992,1992-12-21,1992
C2004A04411,National Parks and Wildlife Conservation Amendment Act 1992,1992-10-17,1992
C2004A04440,National Road Transport Commission Amendment Act 1992,1992-12-11,1992
C2004A04412,Norfolk Island (Electoral and Judicial) Amendment Act 1992,1992-10-17,1992
C2004A04414,Oilseeds Levy Amendment Act 1992,1992-10-17,1992
C2004A04453,Overseas Students Charge Amendment Act 1992,1992-12-11,1992
C2004A04337,Ozone Protection Amendment Act 1992,1992-06-11,1992
C2004A04328,Parliament House Construction Authority Repeal Act 1992,1992-06-05,1992
C2004A04454,Parliamentary Presiding Officers Amendment Act 1992,1992-12-11,1992
C2004A04508,Petroleum (Submerged Lands) Amendment Act 1992,1992-12-24,1992
C2004A04479,Pipeline Authority Amendment Act 1992,1992-12-18,1992
C2004A04309,Poultry Industry Assistance Amendment Act 1992,1992-04-10,1992
C2004A04308,Primary Industries and Energy Legislation Amendment Act 1992,1992-04-10,1992
C2004A04350,Primary Industries and Energy Legislation Amendment Act (No. 2) 1992,1992-06-22,1992
C2004A04323,Primary Industries Levies and Charges Collection Amendment Act 1992,1992-05-14,1992
C2004A04437,Radiocommunications (Receiver Licence Tax) Amendment Act 1992,1992-12-07,1992
C2004A04436,Radiocommunications Taxes Collection Amendment Act 1992,1992-12-07,1992
C2004A04438,Radiocommunications (Test Permit Tax) Amendment Act 1992,1992-12-07,1992
C2004A04435,Radiocommunications (Transmitter Licence Tax) Amendment Act 1992,1992-12-07,1992
C2004A04343,Remuneration and Allowances Legislation Amendment Act 1992,1992-06-22,1992
C2004A04422,Sales Tax (Exemptions and Classifications) Amendment Act 1992,1992-10-30,1992
C2004A04305,Sales Tax Laws Amendment Act (No. 1) 1992,1992-04-06,1992
C2004A04441,Sales Tax Laws Amendment Act (No. 2) 1992,1992-12-11,1992
C2004A04470,Sex Discrimination and other Legislation Amendment Act 1992,1992-12-16,1992
C2004A04424,Social Security Amendment Act 1992,1992-10-30,1992
C2004A04425,Social Security Amendment Act (No. 2) 1992,1992-10-30,1992
C2004A04303,Social Security and Veterans' Affairs Legislation Amendment Act 1992,1992-03-24,1992
C2004A04360,Social Security (Family Payment) Amendment Act 1992,1992-06-26,1992
C2004A04372,Social Security Legislation Amendment Act 1992,1992-06-30,1992
C2004A04520,Social Security Legislation Amendment Act (No. 2) 1992,1992-12-24,1992
C2004A04521,Social Security Legislation Amendment Act (No. 3) 1992,1992-12-24,1992
C2004A04369,States and Northern Territory Grants (Rural Adjustment) Amendment Act 1992,1992-06-26,1992
C2004A04354,States Grants (Coal Mining Industry Long Service Leave) Amendment Act 1992,1992-06-26,1992
C2004A04530,States Grants (Rural Adjustment) Amendment Act 1992,1992-12-24,1992
