id_principal,name,date_enacted,year_enacted,date_repealed,repealing_act_id,word_count,departments,dept_1,dept_2,dept_3,dept_4,dept_5,dept_6,dept_7
C2004A02278,Coastal Waters (State Title) Act 1980,19800529,1980,NA,NA,1307,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A02275,Northern Territory (Commonwealth Lands) Act 1980,19800529,1980,NA,NA,314,finance,finance,NA,NA,NA,NA,NA,NA
C2004A02292,Wireless Telegraphy Amendment Act 1980,19800603,1980,19831222,C2004A02853,210,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02304,Antarctic Treaty (Environment Protection) Act 1980,19800606,1980,NA,NA,5938,"agriculture, water and the environment","agriculture, water and the environment",NA,NA,NA,NA,NA,NA
C2004A02305,Australian War Memorial Act 1980,19800606,1980,NA,NA,6061,veteran affairs,veteran affairs,NA,NA,NA,NA,NA,NA
C2004A02302,Customs Tariff Validation Act 1980,19800606,1980,19810612,NA,142,"industry, science and tourism","industry, science and tourism",NA,NA,NA,NA,NA,NA
C2004A02307,Roads Grants Act 1980,19800606,1980,20050222,C2005A00008,7562,transport and regional services,transport and regional services,NA,NA,NA,NA,NA,NA
C2004A02308,Supply Act (No. 1) 1980-81,19800606,1980,19850703,C2004A03104,4691,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02309,Supply Act (No. 2) 1980-81,19800606,1980,19850703,C2004A03104,1982,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02299,Tasmania Agreement (Launceston Precision Tool Annexe) Act 1980,19800606,1980,20080703,C2008A00073,2223,infrastructure and transport,infrastructure and transport,NA,NA,NA,NA,NA,NA
C2004A02298,Tasmanian Native Forestry Agreement Act 1980,19800606,1980,20080703,C2008A00073,702,"agriculture, fisheries and forestry","agriculture, fisheries and forestry",NA,NA,NA,NA,NA,NA
C2004A02301,War Graves Act 1980,19800606,1980,NA,NA,1088,veteran affairs,veteran affairs,NA,NA,NA,NA,NA,NA
C2004A02300,Western Australia Agreement (Ord River Irrigation) Act 1980,19800606,1980,20110916,C2011A00100,1292,"sustainability, environment, water, population and communities","sustainability, environment, water, population and communities",NA,NA,NA,NA,NA,NA
C2004A02293,Whale Protection Act 1980,19800606,1980,20000716,C2004A00486,6166,"environment, sport and territories","environment, sport and territories",NA,NA,NA,NA,NA,NA
C2004A02313,Immigration (Unauthorized Arrivals) Act 1980,19800908,1980,19830930,NA,9605,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02316,Museum of Australia Act 1980,19800908,1980,NA,NA,5601,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2004A02314,Preference to Australian Goods (Commonwealth Authorities) Act 1980,19800908,1980,19901023,C2004A04011,3688,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02321,Loan Act 1980,19800913,1980,NA,NA,346,"finance; infrastructure, transport, regional development and communications",finance,"infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA
C2004A02327,Income Tax (Companies and Superannuation Funds) Act 1980,19800917,1980,19871218,C2004A03547,1320,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02326,Income Tax (Individuals) Act 1980,19800917,1980,19871218,C2004A03547,360,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02324,Railway Agreement (Adelaide To Crystal Brook Railway) Act 1980,19800917,1980,20001101,C2004A05189,7644,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02342,Appropriation Act (No. 1) 1980-81,19800919,1980,19850703,C2004A03104,24361,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02343,Appropriation Act (No. 2) 1980-81,19800919,1980,19850703,C2004A03104,6114,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02353,Customs Tariff Validation Act (No. 2) 1980,19800919,1980,19961025,C2004A05059,235,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02354,Excise Tariff Validation Act 1980,19800919,1980,19961025,C2004A05059,197,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02345,Honey Research Act 1980,19800919,1980,19851003,C2004A03142,2487,primary industry,primary industry,NA,NA,NA,NA,NA,NA
C2004A02352,International Monetary Agreements (Quota Increase) Act 1980,19800919,1980,NA,NA,201,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02340,Petroleum Retail Marketing Franchise Act 1980,19800919,1980,20070301,C2006A00113,13534,"industry, tourism and resources","industry, tourism and resources",NA,NA,NA,NA,NA,NA
C2004A02341,Petroleum Retail Marketing Sites Act 1980,19800919,1980,20070301,C2006A00113,7009,"industry, tourism and resources","industry, tourism and resources",NA,NA,NA,NA,NA,NA
C2004A02351,Queensland Grant (Special Assistance) Act 1980,19800919,1980,20110916,C2011A00100,192,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02330,Repatriation Acts Amendment Act 1980,19800919,1980,20151210,C2015A00146,1253,veteran affairs,veteran affairs,NA,NA,NA,NA,NA,NA
C2004A02350,States Grants (Capital Assistance) Act 1980,19800919,1980,20050222,C2005A00008,708,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02336,States Grants (Schools Assistance) Act 1980,19800919,1980,19990922,C2004A00509,18208,"education, science and training","education, science and training",NA,NA,NA,NA,NA,NA
C2004A02357,Crimes (Taxation Offences) Act 1980,19801204,1980,NA,NA,4101,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02362,Australian Wine and Brandy Corporation Act 1980,19801210,1980,NA,NA,7648,"agriculture, fisheries and forestry","agriculture, fisheries and forestry",NA,NA,NA,NA,NA,NA
C2004A02367,Judicial Appointment (Western Samoa) Act 1980,19801210,1980,20140624,C2014A00031,542,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A02361,Parliamentary Secretaries Act 1980,19801210,1980,20000310,C2004A00593,778,prime minister and cabinet,prime minister and cabinet,NA,NA,NA,NA,NA,NA
C2004A02365,Remuneration and Allowances Amendment Act 1980,19801210,1980,19851216,C2004A03232,2095,"education, employment and workplace relations","education, employment and workplace relations",NA,NA,NA,NA,NA,NA
C2004A02364,Wine Research Amendment Act 1980,19801210,1980,19880701,C2004A03303,287,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02369,Barley Research Act 1980,19801217,1980,19910701,C2004A04101,6331,primary industry,primary industry,NA,NA,NA,NA,NA,NA
C2004A02370,Barley Research Levy Act 1980,19801217,1980,19921001,C2004A04311,666,primary industries and energy,primary industries and energy,NA,NA,NA,NA,NA,NA
C2004A02392,Apple and Pear Export Underwriting Act 1981,19810325,1981,19961120,NA,3562,primary industries and energy,primary industries and energy,NA,NA,NA,NA,NA,NA
C2004A02396,Bounty (Non-Adjustable Wrenches) Act 1981,19810325,1981,19841122,C2004A03029,3605,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02391,Dried Vine Fruits Stabilization Legislation Repeal Act 1981,19810325,1981,19990922,C2004A00509,1097,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02386,Shipping Registration Act 1981,19810325,1981,NA,NA,16584,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2004A02399,Complaints (Australian Federal Police) Act 1981,19810409,1981,20061230,C2006A00084,25005,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02408,Antarctic Marine Living Resources Conservation Act 1981,19810414,1981,NA,NA,10324,"agriculture, water and the environment","agriculture, water and the environment",NA,NA,NA,NA,NA,NA
C2004A02401,Federal Proceedings (Costs) Act 1981,19810414,1981,NA,NA,3577,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A02402,Human Rights Commission Act 1981,19810414,1981,19861210,C2004A03367,17704,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A02409,Protection of the Sea (Civil Liability) Act 1981,19810414,1981,NA,NA,11163,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2004A02410,Protection of the Sea (Discharge of Oil from Ships) Act 1981,19810414,1981,19880114,C2004A02758,17618,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02411,Protection of the Sea (Powers of Intervention) Act 1981,19810414,1981,NA,NA,11035,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2004A02412,Protection of the Sea (Shipping Levy) Act 1981,19810414,1981,NA,NA,490,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2004A02413,Protection of the Sea (Shipping Levy Collection) Act 1981,19810414,1981,NA,NA,1630,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2004A02416,Airlines Equipment (Loan Guarantee) Act 1981,19810421,1981,19990922,C2004A00509,1181,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02419,Repatriation (Pharmaceutical Benefits) Amendment Act 1981,19810512,1981,19860522,C2004A03268,1138,veteran affairs,veteran affairs,NA,NA,NA,NA,NA,NA
C2004A02424,Customs Securities (Penalties) Act 1981,19810514,1981,NA,NA,378,home affairs,home affairs,NA,NA,NA,NA,NA,NA
C2004A02425,Customs Undertakings (Penalties) Act 1981,19810514,1981,NA,NA,398,home affairs,home affairs,NA,NA,NA,NA,NA,NA
C2004A02433,Appropriation Act (No. 3) 1980-81,19810601,1981,19850703,C2004A03104,10319,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02434,Appropriation Act (No. 4) 1980-81,19810601,1981,19850703,C2004A03104,2363,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02437,Dried Fruit (Export Inspection Charge) Act 1981,19810612,1981,19871218,NA,293,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02438,Dried Fruit (Export Inspection Charge) Collection Act 1981,19810612,1981,19871218,NA,1039,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02435,Fish (Export Inspection Charge) Act 1981,19810612,1981,19871218,NA,437,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02436,Fish (Export Inspection Charge) Collection Act 1981,19810612,1981,19871218,NA,1073,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02441,Wool Industry Amendment Act 1981,19810612,1981,19870701,C2004A03499,2637,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02448,Housing Assistance Act 1981,19810617,1981,20141017,C2014A00109,8576,social services,social services,NA,NA,NA,NA,NA,NA
C2004A02450,Supply Act (No. 2) 1981-82,19810617,1981,19850703,C2004A03104,2131,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02452,Airlines Agreement Act 1981,19810618,1981,19901031,C2004A04004,6880,transport and communications,transport and communications,NA,NA,NA,NA,NA,NA
C2004A02455,Australian National Airlines Repeal Act 1981,19810618,1981,19840625,C2004A02931,5412,aviation,aviation,NA,NA,NA,NA,NA,NA
C2004A02451,Commonwealth Functions (Statutes Review) Act 1981,19810618,1981,NA,NA,28569,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02466,Companies Act 1981,19810618,1981,20010715,C2004A00823,250019,"infrastructure, transport, regional development and communications","infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA,NA
C2004A02467,Companies (Fees) Act 1981,19810618,1981,19990922,C2004A00509,488,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02468,Companies (Transitional Provisions) Act 1981,19810618,1981,20010715,C2004A00823,8164,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02470,Crown Debts (Priority) Act 1981,19810618,1981,NA,NA,230,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02464,Customs Tariff Validation Act 1981,19810618,1981,19961025,C2004A05059,150,"industry, science and tourism","industry, science and tourism",NA,NA,NA,NA,NA,NA
C2004A02453,Independent Air Fares Committee Act 1981,19810618,1981,19901031,C2004A04004,11495,transport and communications,transport and communications,NA,NA,NA,NA,NA,NA
C2004A02458,Minerals (Submerged Lands) Act 1981,19810618,1981,19940225,C2004A04705,28061,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02460,Minerals (Submerged Lands) (Exploration Permit Fees) Act 1981,19810618,1981,NA,NA,404,"industry, science, energy and resources","industry, science, energy and resources",NA,NA,NA,NA,NA,NA
C2004A02461,Minerals (Submerged Lands) (Production Licence Fees) Act 1981,19810618,1981,NA,NA,392,"industry, science, energy and resources","industry, science, energy and resources",NA,NA,NA,NA,NA,NA
C2004A02463,Minerals (Submerged Lands) (Registration Fees) Act 1981,19810618,1981,NA,NA,833,"industry, science, energy and resources","industry, science, energy and resources",NA,NA,NA,NA,NA,NA
C2004A02459,Minerals (Submerged Lands) (Royalty) Act 1981,19810618,1981,NA,NA,862,"industry, science, energy and resources","industry, science, energy and resources",NA,NA,NA,NA,NA,NA
C2004A02462,Minerals (Submerged Lands) (Works Authority Fees) Act 1981,19810618,1981,NA,NA,695,"industry, science, energy and resources","industry, science, energy and resources",NA,NA,NA,NA,NA,NA
C2004A02465,Roads Grants Act 1981,19810618,1981,20050222,C2005A00008,6594,transport and regional services,transport and regional services,NA,NA,NA,NA,NA,NA
C2004A02476,States (Tax Sharing and Health Grants) Act 1981,19810618,1981,19851209,C2004A03195,5978,NA,NA,NA,NA,NA,NA,NA,NA
C1981A00072,Supply Act (No. 1) 1981-82,19810618,1981,19850703,C2004A03104,4601,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02493,Australian Capital Territory Gaming and Liquor Authority Act 1981,19810624,1981,19870630,C2004A02756,4638,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02479,Bounty (Printed Fabrics) Act 1981,19810624,1981,20060323,C2006A00009,4600,"industry, tourism and resources","industry, tourism and resources",NA,NA,NA,NA,NA,NA
C2004A02480,Bounty (Textile Yarns) Act 1981,19810624,1981,20060323,C2006A00009,5977,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02478,Environment Protection (Sea Dumping) Act 1981,19810624,1981,NA,NA,15980,"agriculture, water and the environment","agriculture, water and the environment",NA,NA,NA,NA,NA,NA
C2004A02489,Income Tax (Diverted Income) Act 1981,19810624,1981,NA,NA,271,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02481,Koongarra Project Area Act 1981,19810624,1981,20130331,C2013A00031,804,"sustainability, environment, water, population and communities","sustainability, environment, water, population and communities",NA,NA,NA,NA,NA,NA
C2004A02482,Lands Acquisition (Northern Territory Pastoral Leases) Act 1981,19810624,1981,NA,NA,1536,finance,finance,NA,NA,NA,NA,NA,NA
C2004A02494,Petroleum Products Pricing Act 1981,19810624,1981,19840319,C2004A02862,9937,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02499,Crimes (Currency) Act 1981,19810917,1981,NA,NA,9209,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A02505,Australian Capital Territory Tax (Life Insurance Business) Act 1981,19810930,1981,20070315,NA,559,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02506,Australian Capital Territory Tax (Vehicle Registration) Act 1981,19810930,1981,20070315,NA,522,dotars,dotars,NA,NA,NA,NA,NA,NA
C2004A02524,Apple and Pear Export Charge Amendment Act 1981,19811021,1981,20151210,C2015A00146,256,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02525,Epidemiological Studies (Confidentiality) Act 1981,19811026,1981,NA,NA,1584,health,health,NA,NA,NA,NA,NA,NA
C2004A02533,"Income Tax (Companies, Corporate Unit Trusts and Superannuation Funds) Act 1981",19811026,1981,19871218,C2004A03547,1499,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02532,Income Tax (Individuals) Act 1981,19811026,1981,19871218,C2004A03547,407,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02526,Meat Export (Penalties) Act 1981,19811026,1981,19830101,C2004A02607,374,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02539,States Grants (Schools Assistance) Act 1981,19811119,1981,19990922,C2004A00509,22697,"education, science and training","education, science and training",NA,NA,NA,NA,NA,NA
C2004A02541,Appropriation Act (No. 1) 1981-82,19811126,1981,19850703,C2004A03104,23419,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02542,Appropriation Act (No. 2) 1981-82,19811126,1981,19850703,C2004A03104,5974,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02544,States Grants (Tertiary Education Assistance) Act 1981,19811126,1981,19990922,C2004A00509,41607,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02549,Queensland Grant (Special Assistance) Act 1981,19811202,1981,20110916,C2011A00100,154,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02548,States Grants (Capital Assistance) Act 1981,19811202,1981,20050222,C2005A00008,707,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02557,Fisheries Agreements (Payments) Act 1981,19811208,1981,19920203,C2004A04238,475,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02556,Foreign Fishing Boats Levy Act 1981,19811208,1981,20080703,C2008A00073,848,"agriculture, fisheries and forestry","agriculture, fisheries and forestry",NA,NA,NA,NA,NA,NA
C2004A02560,Domicile Act 1982,19820304,1982,NA,NA,1304,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A02562,Freedom of Information Act 1982,19820309,1982,NA,NA,22609,attorney general,attorney general,NA,NA,NA,NA,NA,NA
C2004A02568,Australian Centre for International Agricultural Research Act 1982,19820330,1982,NA,NA,5232,foreign affairs and trade,foreign affairs and trade,NA,NA,NA,NA,NA,NA
C2004A02565,Dried Sultana Production Underwriting Act 1982,19820330,1982,19990922,C2004A00509,3713,primary industries and energy,primary industries and energy,NA,NA,NA,NA,NA,NA
C2004A02566,International Financial Institutions (Share Increase) Act 1982,19820330,1982,NA,NA,495,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02567,States (Tax Sharing and Health Grants) Amendment Act 1982,19820330,1982,19851209,C2004A03195,532,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02569,Dairy Products (Export Inspection Charge) Act 1982,19820415,1982,19871218,NA,300,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02570,Dairy Products (Export Inspection Charge) Collection Act 1982,19820415,1982,19871218,NA,1283,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02571,Edible Oils (Export Inspection Charge) Act 1982,19820415,1982,19850701,C2004A03067,300,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02572,Edible Oils (Export Inspection Charge) Collection Act 1982,19820415,1982,19850701,C2004A03067,1292,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02573,Eggs (Export Inspection Charge) Act 1982,19820415,1982,19871218,NA,308,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02574,Eggs (Export Inspection Charge) Collection Act 1982,19820415,1982,19871218,NA,1261,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02579,Repatriation Amendment Act 1982,19820503,1982,19860522,C2004A03268,2693,veteran affairs,veteran affairs,NA,NA,NA,NA,NA,NA
C2004A02590,Senate Elections (Queensland) Act 1982,19820521,1982,19840221,C2004A02861,140,NA,NA,NA,NA,NA,NA,NA,NA
C2004A02591,Loan Act 1982,19820526,1982,19850703,C2004A03104,343,"finance; infrastructure, transport, regional development and communications",finance,"infrastructure, transport, regional development and communications",NA,NA,NA,NA,NA
C2004A02592,Supply Act (No. 1) 1982-83,19820526,1982,19850703,C2004A03104,4434,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02593,Supply Act (No. 2) 1982-83,19820526,1982,19850703,C2004A03104,2315,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02594,Appropriation Act (No. 3) 1981-82,19820527,1982,19850703,C2004A03104,8461,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02595,Appropriation Act (No. 4) 1981-82,19820527,1982,19850703,C2004A03104,1797,treasury,treasury,NA,NA,NA,NA,NA,NA
C2004A02599,Home Deposit Assistance Act 1982,19820602,1982,20060927,C2006A00108,14359,"families, housing, community services and indigenous affairs","families, housing, community services and indigenous affairs",NA,NA,NA,NA,NA,NA
C2004A02606,Export Control Act 1982,19820609,1982,20210328,C2020A00013,4744,"agriculture, water and the environment","agriculture, water and the environment",NA,NA,NA,NA,NA,NA
