"id_amending","amend_weight","name"
"C1934A00003",1,"Customs Tariff (Exchange Adjustment) Act 1934"
"C1934A00007",1,"Customs Act 1934"
"C1934A00008",1,"Distillation Act 1934"
"C1934A00009",1,"Commonwealth Electoral Act 1934"
"C1934A00010",1,"Wheat Growers Relief Act 1934"
"C1934A00013",1,"Flour Tax Assessment Act 1934"
"C1934A00014",1,"Land Tax Assessment Act 1934"
"C1934A00015",1,"Colonial Light Dues Collection Act 1934"
"C1934A00018",1,"Income Tax Assessment Act 1934"
"C1934A00029",0.5,"Sales Tax Assessment Act (No. 1) 1934"
"C1934A00030",0.5,"Sales Tax Assessment Act (No. 2) 1934"
"C1934A00032",1,"Australian Soldiers' Repatriation Act 1934"
"C1934A00042",1,"Designs Act 1934"
"C1934A00043",1,"Evidence Act 1934"
"C1934A00044",1,"Excise Act 1934"
"C1934A00046",1,"Commonwealth Public Service Act 1934"
"C1934A00049",1,"Navigation (Maritime Conventions) Act 1934"
"C1934A00051",1,"Income Tax Assessment Act (No. 2) 1934"
"C1934A00052",1,"National Debt Sinking Fund Act 1934"
"C1934A00054",0.5,"Commonwealth Conciliation and Arbitration Act 1934"
"C1934A00062",0.25,"Sales Tax Assessment (Fiji Imports) Act 1934"
"C1934A00063",1,"War Service Homes Act 1934"
"C1934A00067",1,"Seat of Government (Administration) Act 1934"
"C1935A00001",1,"Invalid and Old-age Pensions Act 1935"
"C1935A00002",1,"Loan Appropriation (Unemployment Relief) Act 1935"
"C1935A00003",1,"Dried Fruits Export Control Act 1935"
"C1935A00004",1,"Canned Fruits Export Control Act 1935"
"C1935A00005",1,"Dried Fruits Act 1935"
"C1935A00006",1,"Raw Cotton Bounty Act 1935"
"C1935A00007",1,"Customs Act 1935"
"C1935A00008",1,"Sales Tax Assessment Act (No. 1) 1935"
"C1935A00009",1,"Sales Tax Assessment Act (No. 9) 1935"
"C1935A00010",1,"Sales Tax Act (No. 9) 1935"
"C1935A00011",1,"Wheat Growers Relief Act 1935"
"C1935A00012",1,"Sales Tax Procedure Act 1935"
"C1935A00013",1,"Immigration Act 1935"
"C1935A00014",1,"Norfolk Island Act 1935"
"C1935A00016",1,"Patents Act 1935"
"C1935A00017",1,"Copyright Act 1935"
"C1935A00022",1,"Dairy Produce Act 1935"
"C1935A00024",1,"Spirits Act 1935"
"C1935A00025",1,"Port Augusta to Red Hill Railway Act 1935"
"C1935A00027",1,"Seat of Government Supreme Court Act 1935"
"C1935A00030",1,"Navigation Act 1935"
"C1935A00036",0.2,"Financial Relief Act 1935"
"C1935A00039",1,"Seat of Government (Administration) Act 1935"
"C1935A00054",1,"War Service Homes Act 1935"
"C1935A00055",0.5,"Wheat Growers Relief Act (No. 2) 1935"
"C1935A00056",1,"Canned Fruits Export Charges Act 1935"
"C1935A00057",0.5,"Financial Relief Act (No. 2) 1935"
"C1935A00058",1,"Australian Soldiers' Repatriation Act 1935"
"C1935A00061",0.1,"Sales Tax (Securities and Exemptions) Act 1935"
"C1935A00063",1,"New Guinea Act 1935"
"C1935A00064",1,"Parliamentary Papers Act 1935"
"C1935A00066",1,"Flour Tax Assessment Act 1935"
"C1935A00067",1,"Flour Tax Act (No. 1) 1935"
"C1935A00068",1,"Flour Tax Act (No. 3) 1935"
"C1935A00070",1,"Dairy Produce Export Control Act 1935"
"C1936A00001",1,"Financial Relief Act 1936"
"C1936A00003",1,"Primary Producers Relief Act 1936"
"C1936A00007",1,"Meat Export Control Act 1936"
"C1936A00008",1,"Loan (Farmers' Debt Adjustment) Act 1936"
"C1936A00009",1,"Flour Tax Assessment Act 1936"
"C1936A00010",1,"Wireless Telegraphy Act 1936"
"C1936A00011",1,"Removal of Prisoners (Territories) Act 1935"
"C1936A00014",1,"Customs Tariff 1936"
"C1936A00015",1,"Customs Tariff (Exchange Adjustment) Act 1936"
"C1936A00016",1,"Customs Tariff (Canadian Preference) 1936"
"C1936A00017",1,"Excise Tariff 1936"
"C1936A00026",1,"Dairy Produce Export Control Act 1936"
"C1936A00029",0.2,"Financial Relief Act (No. 2) 1936"
"C1936A00032",1,"Sales Tax Act (No. 1) 1936"
"C1936A00033",1,"Sales Tax Act (No. 2) 1936"
"C1936A00034",1,"Sales Tax Act (No. 3) 1936"
"C1936A00035",1,"Sales Tax Act (No. 4) 1936"
"C1936A00036",1,"Sales Tax Act (No. 5) 1936"
"C1936A00037",1,"Sales Tax Act (No. 6) 1936"
"C1936A00038",1,"Sales Tax Act (No. 7) 1936"
"C1936A00039",1,"Sales Tax Act (No. 8) 1936"
"C1936A00040",1,"Sales Tax Act (No. 9) 1936"
"C1936A00041",1,"Sales Tax Exemptions Act 1936"
"C1936A00042",1,"Wool Tax Assessment Act (No. 2) 1936"
"C1936A00043",1,"Prune Bounty Act (No. 2) 1936"
"C1936A00046",1,"Apple and Pear Bounty Act (No. 2) 1936"
"C1936A00060",1,"Lands Acquisition Act 1936"
"C1936A00061",1,"Referendum (Constitution Alteration) Act 1936"
"C1936A00062",1,"Nationality Act 1936"
"C1936A00064",1,"Trade Commissioners Act 1936"
"C1936A00065",1,"Northern Territory Representation Act 1936"
"C1936A00067",0.5,"Australian Soldiers' Repatriation Act 1936"
"C1936A00068",0.5,"Customs Tariff (No. 2) 1936"
"C1936A00069",0.5,"Customs Tariff (Exchange Adjustment) Act (No. 2) 1936"
"C1936A00070",0.5,"Customs Tariff (Canadian Preference) (No. 2) 1936"
"C1936A00072",1,"Commonwealth Public Service Act 1936"
"C1936A00073",1,"Financial Relief Act (No. 3) 1936"
"C1936A00074",1,"Bills of Exchange Act 1936"
"C1936A00075",1,"Trade Marks Act 1936"
"C1936A00076",0.5,"Customs Tariff (No. 3) 1936"
"C1936A00077",0.5,"Customs Tariff (Exchange Adjustment) Act (No. 3) 1936"
"C1936A00078",0.03125,"Sales Tax Amendment Act 1936"
"C1936A00080",0.5,"Customs Tariff (No. 4) 1936"
"C1936A00081",0.5,"Customs Tariff (Exchange Adjustment) Act (No. 4) 1936"
"C1936A00082",1,"Customs Tariff (Industries Preservation) Act 1936"
"C1936A00083",1,"Papua and New Guinea Bounties Act 1936"
"C1936A00085",1,"Customs Act 1936"
"C1936A00086",1,"Coinage Act 1936"
"C1936A00087",1,"Commonwealth Railways Act 1936"
"C1936A00088",1,"Income Tax Assessment Act (No. 2) 1936"
"C1936A00089",1,"Petroleum Oil Search Act (No. 2) 1936"
"C1936A00090",1,"Colonial Light Dues Collection Act 1936"
"C1936A00091",1,"Colonial Light Dues (Rates) Act 1936"
"C1936A00092",1,"Commonwealth Public Works Committee Act 1936"
"C1936A00093",1,"Air Navigation Act 1936"
"C1937A00004",1,"Primary Producers Relief Act 1937"
"C1937A00005",0.125,"Judiciary Act 1937"
"C1937A00009",1,"Primary Produce Export Charges Act 1937"
"C1937A00010",0.25,"Acts Interpretation Act 1937"
"C1937A00011",1,"Invalid and Old-age Pensions Act 1937"
"C1937A00012",1,"Australian Soldiers’ Repatriation Act 1937"
"C1937A00020",1,"Dairy Produce Export Control Act 1937"
"C1937A00021",1,"Dried Fruits Export Control Act 1937"
"C1937A00024",0.5,"Australian Soldiers' Repatriation Act (No. 2) 1937"
"C1937A00025",1,"War Service Homes Act 1937"
"C1937A00026",1,"High Commissioner Act 1937"
"C1937A00027",1,"Science and Industry Research Act 1937"
"C1937A00028",1,"Superannuation Act 1937"
"C1937A00030",1,"Defence Equipment Act 1937"
"C1937A00039",1,"Wine Grapes Charges Act 1937"
"C1937A00040",1,"Dairy Produce Export Charges Act 1937"
"C1937A00041",1,"Commonwealth Public Service Act 1937"
"C1937A00042",0.5,"Australian Soldiers' Repatriation Act (No. 3) 1937"
"C1937A00043",1,"Transport Workers Act 1937"
"C1937A00044",1,"Maternity Allowance Act 1937"
"C1938A00003",1,"Customs Tariff 1938"
"C1938A00004",1,"Customs Tariff (Exchange Adjustment) Act 1938"
"C1938A00005",1,"Customs Tariff (Canadian Preference) 1938"
"C1938A00006",1,"Raw Cotton Bounty Act 1938"
"C1938A00009",1,"Representation Act 1938"
"C1938A00011",1,"Ashmore and Cartier Islands Acceptance Act 1938"
"C1938A00017",1,"Census and Statistics Act 1938"
"C1938A00018",1,"Dairy Produce Export Control Act 1938"
"C1938A00019",1,"Meat Export Control Act 1938"
"C1938A00020",1,"Canned Fruits Export Charges Act 1938"
"C1938A00021",1,"Dried Fruits Export Control Act 1938"
"C1938A00023",1,"Income Tax Collection Act 1938"
"C1938A00024",1,"Excise Tariff 1938"
"C1938A00028",1,"Canned Fruits Export Control Act 1938"
"C1938A00030",1,"Sales Tax Act (No. 1) 1938"
"C1938A00031",1,"Sales Tax Act (No. 2) 1938"
"C1938A00032",1,"Sales Tax Act (No. 3) 1938"
"C1938A00033",1,"Sales Tax Act (No. 4) 1938"
"C1938A00034",1,"Sales Tax Act (No. 5) 1938"
"C1938A00035",1,"Sales Tax Act (No. 6) 1938"
"C1938A00036",1,"Sales Tax Act (No. 7) 1938"
"C1938A00037",1,"Sales Tax Act (No. 8) 1938"
"C1938A00038",1,"Sales Tax Act (No. 9) 1938"
"C1938A00041",1,"Therapeutic Substances Act 1938"
"C1938A00044",0.5,"Ministers of State Act 1938"
"C1938A00045",0.333333333333333,"Land Tax Act 1938"
"C1938A00046",1,"Income Tax Assessment Act 1938"
"C1938A00055",1,"Australian Soldiers' Repatriation Act 1938"
"C1938A00056",1,"Seamen's Compensation Act 1938"
"C1938A00060",1,"Primary Produce Export Charges Act 1938"
"C1938A00066",1,"Financial Relief Act 1938"
"C1938A00067",0.5,"Customs Tariff (No. 2) 1938"
"C1938A00068",0.5,"Customs Tariff (No. 3) 1938"
"C1938A00069",0.5,"Customs Tariff (No. 4) 1938"
"C1938A00070",0.5,"Excise Tariff (No. 2) 1938"
"C1938A00075",1,"States Grants (Fertilizer) Act 1938"
"C1938A00078",1,"Sales Tax Exemptions Act 1938"
"C1939A00001",1,"Science and Industry Research Act 1939"
"C1939A00002",1,"Customs Tariff 1939"
"C1939A00003",1,"Customs Tariff (Exchange Adjustment) Act 1939"
"C1939A00013",1,"Defence Act 1939"
"C1939A00016",1,"Sales Tax Act (No. 1) 1939"
"C1939A00017",1,"Sales Tax Act (No. 2) 1939"
"C1939A00018",1,"Sales Tax Act (No. 3) 1939"
"C1939A00019",1,"Sales Tax Act (No. 4) 1939"
"C1939A00020",1,"Sales Tax Act (No. 5) 1939"
"C1939A00021",1,"Sales Tax Act (No. 6) 1939"
"C1939A00022",1,"Sales Tax Act (No. 7) 1939"
"C1939A00023",1,"Sales Tax Act (No. 8) 1939"
"C1939A00024",1,"Sales Tax Act (No. 9) 1939"
"C1939A00026",1,"Sales Tax Assessment Act (No. 5) 1939"
"C1939A00027",1,"Flour Tax (Wheat Industry Assistance) Assessment Act 1939"
"C1939A00028",0.5,"Customs Tariff (No. 2) 1939"
"C1939A00029",1,"Excise Tariff 1939"
"C1939A00030",1,"Income Tax Assessment Act 1939"
"C1939A00032",1,"Sales Tax Exemptions Act 1939"
"C1939A00038",0.5,"Defence Act (No. 2) 1939"
"C1939A00040",1,"Supply and Development Act (No. 2) 1939"
"C1939A00043",1,"Judiciary Act 1939"
"C1939A00053",0.5,"Customs Tariff (No. 3) 1939"
"C1939A00054",0.5,"Excise Tariff (No. 2) 1939"
"C1939A00055",1,"Rules Publication Act 1939"
"C1939A00056",0.5,"Customs Tariff (No. 4) 1939"
"C1939A00057",0.5,"Customs Tariff (Exchange Adjustment) Act (No. 2) 1939"
"C1939A00058",1,"Customs Tariff (Canadian Preference) 1939"
"C1939A00059",0.5,"Customs Tariff (No. 5) 1939"
"C1939A00060",0.5,"Customs Tariff (Exchange Adjustment) Act (No. 3) 1939"
"C1939A00061",0.5,"Customs Tariff (Canadian Preference) (No. 2) 1939"
"C1939A00062",0.5,"Customs Tariff (No. 6) 1939"
"C1939A00063",0.5,"Customs Tariff (Exchange Adjustment) Act (No. 4) 1939"
"C1939A00064",0.5,"Customs Tariff (No. 7) 1939"
"C1939A00065",0.5,"Excise Tariff (No. 3) 1939"
"C1939A00068",1,"Raw Cotton Bounty Act 1939"
"C1939A00070",0.5,"Defence Act (No. 3) 1939"
"C1939A00071",0.5,"Supply and Development Act (No. 3) 1939"
"C1939A00072",1,"Commonwealth Public Service Act 1939"
"C1939A00074",0.333333333333333,"Air Force Act 1939"
"C1939A00079",1,"Sulphur Bounty Act (No. 2) 1939"
"C1939A00080",1,"Tractor Bounty Act (No. 2) 1939"
"C1939A00081",1,"Wire Netting Bounty Act (No. 2) 1939"
"C1939A00082",1,"Newsprinting Paper Bounty Act 1939"
"C1939A00086",1,"Seat of Government (Administration) Act 1939"
"C1940A00003",1,"Sales Tax Act (No. 1) 1940"
"C1940A00004",1,"Sales Tax Act (No. 2) 1940"
"C1940A00005",1,"Sales Tax Act (No. 3) 1940"
"C1940A00006",1,"Sales Tax Act (No. 4) 1940"
"C1940A00007",1,"Sales Tax Act (No. 5) 1940"
"C1940A00008",1,"Sales Tax Act (No. 6) 1940"
"C1940A00009",1,"Sales Tax Act (No. 7) 1940"
"C1940A00010",1,"Sales Tax Act (No. 8) 1940"
"C1940A00011",1,"Sales Tax Act (No. 9) 1940"
"C1940A00012",1,"Estate Duty Assessment Act 1940"
"C1940A00013",1,"Estate Duty Act 1940"
"C1940A00014",1,"Seat of Government (Administration) Act 1940"
"C1940A00015",1,"Land Tax Assessment Act 1940"
"C1940A00016",1,"Land Tax Act 1940"
"C1940A00017",1,"Income Tax Assessment Act 1940"
"C1940A00019",1,"Commonwealth Electoral Act 1940"
"C1940A00022",1,"Petroleum Oil Search Act 1940"
"C1940A00023",1,"Post and Telegraph Rates Act 1940"
"C1940A00024",1,"Post and Telegraph Rates (Defence Forces) Act 1940"
"C1940A00025",1,"Commonwealth Inscribed Stock Act 1940"
"C1940A00029",1,"Sales Tax Exemptions Act 1940"
"C1940A00030",1,"Sales Tax Assessment Act (No. 1) 1940"
"C1940A00032",1,"Patents, Trade Marks, Designs and Copyright (War Powers) Act 1940"
"C1940A00033",1,"Trading with the Enemy Act 1940"
"C1940A00036",1,"Immigration Act 1940"
"C1940A00037",1,"Australian Soldiers' Repatriation Act 1940"
"C1940A00039",1,"Gold Tax Collection Act 1940"
"C1940A00040",1,"Income Tax Collection Act 1940"
"C1940A00044",1,"National Security Act 1940"
"C1940A00046",1,"Gold Mining Encouragement Act (No. 2) 1940"
"C1940A00047",1,"Papua Act 1940"
"C1940A00050",1,"Judiciary Act 1940"
"C1940A00052",1,"High Commissioner Act 1940"
"C1940A00059",1,"Australian Broadcasting Commission Act 1940"
"C1940A00063",1,"Sales Tax Procedure Act 1940"
"C1940A00064",0.5,"Sales Tax Assessment Act (No. 1A) 1940"
"C1940A00065",0.5,"Income Tax Assessment Act (No. 2) 1940"
"C1940A00070",1,"Wheat Industry (War-time Control) Act 1940"
"C1940A00074",1,"Wire Netting Bounty Act 1940"
"C1940A00076",1,"Sales Tax (Exemptions and Classifications) Act 1940"
"C1940A00077",1,"Sales Tax Act (No. 1A) 1940"
"C1940A00078",0.5,"Sales Tax Act (No. 2A) 1940"
"C1940A00079",0.5,"Sales Tax Act (No. 3A) 1940"
"C1940A00080",0.5,"Sales Tax Act (No. 4A) 1940"
"C1940A00081",0.5,"Sales Tax Act (No. 5A) 1940"
"C1940A00082",0.5,"Sales Tax Act (No. 6A) 1940"
"C1940A00083",0.5,"Sales Tax Act (No. 7A) 1940"
"C1940A00084",0.5,"Sales Tax Act (No. 8A) 1940"
"C1940A00085",0.5,"Sales Tax Act (No. 9A) 1940"
"C1940A00086",1,"Officers' Rights Declaration Act 1940"
"C1940A00088",1,"Commonwealth Public Service Act 1940"
"C1940A00092",1,"Wine Export Bounty Act 1940"
"C1940A00093",1,"Treasury Bills Act 1940"
"C1940A00094",0.5,"Post and Telegraph Rates (Defence Forces) Act (No. 2) 1940"
"C1940A00095",0.5,"Gold Tax Collection Act (No. 2) 1940"
"C1940A00096",0.5,"Australian Soldiers' Repatriation Act (No. 2) 1940"
"C1940A00097",1,"Invalid and Old-age Pensions Act 1940"
"C1941A00001",1,"War Service Homes Act 1941"
"C1941A00004",1,"Defence Act 1941"
"C1941A00005",1,"Commonwealth Public Service Act 1941"
"C1941A00006",1,"Crimes Act 1941"
"C1941A00007",1,"Acts Interpretation Act 1941"
"C1941A00009",1,"Raw Cotton Bounty Act 1941"
"C1941A00012",1,"Air Force Act 1941"
"C1941A00016",1,"Wine Grapes Charges Act 1941"
"C1941A00024",1,"Ministers of State Act 1941"
"C1941A00028",0.5,"Raw Cotton Bounty Act (No. 2) 1941"
"C1941A00032",1,"Sales Tax (Exemptions and Classifications) Act 1941"
"C1941A00033",1,"Sales Tax Act (No. 1) 1941"
"C1941A00034",1,"Sales Tax Act (No. 2) 1941"
"C1941A00035",1,"Sales Tax Act (No. 3) 1941"
"C1941A00036",1,"Sales Tax Act (No. 4) 1941"
"C1941A00037",1,"Sales Tax Act (No. 5) 1941"
"C1941A00038",1,"Sales Tax Act (No. 6) 1941"
"C1941A00039",1,"Sales Tax Act (No. 7) 1941"
"C1941A00040",1,"Sales Tax Act (No. 8) 1941"
"C1941A00041",1,"Sales Tax Act (No. 9) 1941"
"C1941A00048",0.5,"Invalid and Old-age Pensions Act 1941"
"C1941A00049",1,"Australian Soldiers' Repatriation Act 1941"
"C1941A00050",1,"Land Tax Act 1941"
"C1941A00051",1,"Estate Duty Act 1941"
"C1941A00054",1,"Post and Telegraph Rates Act 1941"
"C1941A00056",1,"War-time (Company) Tax Assessment Act 1941"
"C1941A00057",1,"War-time (Company) Tax Act 1941"
"C1941A00058",1,"Income Tax Assessment Act 1941"
"C1941A00067",1,"Petroleum Oil Search Act 1941"
"C1941A00068",1,"Income Tax Act (No. 2) 1941"
"C1941A00069",1,"Income Tax Assessment Act (No. 2) 1941"
"C1942A00003",1,"Invalid and Old-age Pensions Act 1942"
"C1942A00004",1,"Maternity Allowance Act 1942"
"C1942A00005",1,"Child Endowment Act 1942"
"C1942A00006",1,"Sales Tax (Exemptions and Classifications) Act 1942"
"C1942A00007",1,"Sales Tax Act (No. 1) 1942"
"C1942A00008",1,"Sales Tax Act (No. 2) 1942"
"C1942A00009",1,"Sales Tax Act (No. 3) 1942"
"C1942A00010",1,"Sales Tax Act (No. 4) 1942"
"C1942A00011",1,"Sales Tax Act (No. 5) 1942"
"C1942A00012",1,"Sales Tax Act (No. 6) 1942"
"C1942A00013",1,"Sales Tax Act (No. 7) 1942"
"C1942A00014",1,"Sales Tax Act (No. 8) 1942"
"C1942A00015",1,"Sales Tax Act (No. 9) 1942"
"C1942A00016",1,"Excise Act 1942"
"C1942A00017",1,"Gift Duty Assessment Act 1942"
"C1942A00018",1,"Estate Duty Assessment Act 1942"
"C1942A00022",1,"Income Tax Assessment Act 1942"
"C1942A00024",1,"Dairy Produce Export Control Act 1942"
"C1942A00025",1,"Rabbit Skins Export Charges Act 1942"
"C1942A00035",1,"Lighthouses Act 1942"
"C1942A00048",1,"Pay-roll Tax Assessment Act 1942"
"C1942A00050",0.5,"Income Tax Assessment Act (No. 2) 1942"
"C1942A00051",1,"Income Tax Act (No. 2) 1942"
"C1942A00052",1,"War-time (Company) Tax Assessment Act 1942"
"C1942A00053",1,"Superannuation Act 1942"
"C1942A00054",1,"Sales Tax Assessment Act (No. 1) 1942"
"C1943A00001",1,"Navigation Act 1942"
"C1943A00010",1,"Income Tax Assessment Act 1943"
"C1943A00013",1,"Commonwealth Bank Act 1943"
"C1943A00014",1,"Invalid and Old-age Pensions Act 1943"
"C1943A00015",1,"Widows' Pensions Act 1943"
"C1943A00016",1,"Maternity Allowance Act 1943"
"C1943A00018",1,"Superannuation Act 1943"
"C1943A00021",1,"War-time (Company) Tax Assessment Act 1943"
"C1943A00022",0.5,"Australian Soldiers' Repatriation Act 1943"
"C1943A00027",1,"Commonwealth Electoral (War-time) Act 1943"
"C1943A00034",1,"Income Tax (War-time Arrangements) Act 1943"
"C1943A00035",1,"Sales Tax (Exemptions and Classifications) Act 1943"
"C1943A00038",1,"National Security Act 1943"
"C1943A00039",1,"War Service Estates Act 1943"
"C1943A00044",1,"Sales Tax (Exemptions and Classifications) Act (No. 2) 1943"
"C1943A00045",1,"Sales Tax Act (No. 1) 1943"
"C1943A00046",1,"Sales Tax Act (No. 2) 1943"
"C1943A00047",1,"Sales Tax Act (No. 3) 1943"
"C1943A00048",1,"Sales Tax Act (No. 4) 1943"
"C1943A00049",1,"Sales Tax Act (No. 5) 1943"
"C1943A00050",1,"Sales Tax Act (No. 6) 1943"
"C1943A00051",1,"Sales Tax Act (No. 7) 1943"
"C1943A00052",1,"Sales Tax Act (No. 8) 1943"
"C1943A00053",1,"Sales Tax Act (No. 9) 1943"
"C1943A00058",1,"Commonwealth Inscribed Stock Act 1943"
"C1944A00003",1,"Income Tax Assessment Act 1944"
"C1944A00006",1,"Entertainments Tax Assessment Act 1944"
"C1944A00007",1,"Entertainments Tax Act 1944"
"C1944A00008",1,"Commonwealth Employees' Compensation Act 1944"
"C1944A00009",1,"Supply and Development Act 1944"
"C1944A00012",1,"Maternity Allowance Act 1944"
"C1944A00013",1,"Forestry Bureau Act 1944"
"C1944A00014",1,"Commonwealth Electoral (War-time) Act 1944"
"C1944A00015",1,"Widows' Pensions Act 1944"
"C1944A00016",1,"Invalid and Old-age Pensions Act 1944"
"C1944A00019",1,"Wheat Industry (War-time Control) Act 1944"
"C1944A00025",1,"Statutory Declarations Act 1944"
"C1944A00028",1,"Income Tax Assessment Act (No. 2) 1944"
"C1944A00029",1,"War-time (Company) Tax Assessment Act 1944"
"C1944A00031",1,"Sales Tax (Exemptions and Classifications) Act 1944"
"C1944A00032",1,"Income Tax (War-time Arrangements) Act 1944"
"C1944A00033",1,"Commonwealth Employees' Furlough Act 1944"
"C1944A00037",1,"Tractor Bounty Act 1944"
"C1944A00038",1,"Sulphur Bounty Act 1944"
"C1944A00039",1,"Wire Netting Bounty Act 1944"
"C1944A00041",1,"Commonwealth Observatory Fund Act 1944"
"C1944A00045",1,"Wine Export Bounty Act 1944"
"C1945A00002",1,"Wool Tax Act 1945"
"C1945A00004",1,"Income Tax Assessment Act 1945"
"C1945A00007",1,"Invalid and Old-age Pensions Act 1945"
"C1945A00010",1,"Child Endowment Act 1945"
"C1945A00012",1,"Commonwealth Electoral (War-time) Act 1945"
"C1945A00015",1,"Superannuation Act 1945"
"C1945A00017",1,"Drought Relief Act 1945"
"C1945A00025",1,"Science and Industry Research Act 1945"
"C1945A00026",1,"Commonwealth Inscribed Stock Act 1945"
"C1945A00027",1,"National Debt Sinking Fund Act 1945"
"C1945A00029",0.5,"Commonwealth Public Service Act 1945"
"C1945A00030",0.5,"Superannuation Act (No. 2) 1945"
"C1945A00035",1,"Pharmaceutical Benefits Act 1945"
"C1945A00036",1,"Sales Tax (Exemptions and Classifications) Act 1945"
"C1945A00037",0.5,"Income Tax Assessment Act (No. 2) 1945"
"C1945A00038",1,"Income Tax Act (No. 2) 1945"
"C1945A00041",0.166666666666667,"National Welfare Fund Act 1945"
"C1945A00042",1,"Bankruptcy Act 1945"
"C1945A00043",0.5,"Commonwealth Public Service Act (No. 2) 1945"
"C1945A00054",1,"High Commissioner Act 1945"
"C1945A00056",0.5,"Widows' Pensions Act 1945"
"C1945A00057",1,"Seat of Government Supreme Court Act 1945"
"C1946A00002",1,"Superannuation Act 1946"
"C1946A00003",1,"Income Tax (War-time Arrangements) Act 1946"
"C1946A00004",1,"Entertainments Tax Assessment Act 1946"
